datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
12/29/2019 9:00:00 AM,12/29/2019 4:00:00 AM,WEST,5530.441
12/29/2019 9:00:00 AM,12/29/2019 4:00:00 AM,RTO,5813.136
12/29/2019 9:00:00 AM,12/29/2019 4:00:00 AM,RFC,5750.025
12/29/2019 8:00:00 AM,12/29/2019 3:00:00 AM,MIDATL,254.573
12/29/2019 8:00:00 AM,12/29/2019 3:00:00 AM,SOUTH,44.817
12/29/2019 8:00:00 AM,12/29/2019 3:00:00 AM,WEST,6152.105
12/29/2019 8:00:00 AM,12/29/2019 3:00:00 AM,RTO,6451.495
12/29/2019 8:00:00 AM,12/29/2019 3:00:00 AM,RFC,6406.678
12/29/2019 7:00:00 AM,12/29/2019 2:00:00 AM,MIDATL,262.749
12/29/2019 7:00:00 AM,12/29/2019 2:00:00 AM,SOUTH,26.274
12/29/2019 7:00:00 AM,12/29/2019 2:00:00 AM,WEST,5882.925
12/29/2019 7:00:00 AM,12/29/2019 2:00:00 AM,RTO,6171.948
12/29/2019 7:00:00 AM,12/29/2019 2:00:00 AM,RFC,6145.674
12/29/2019 6:00:00 AM,12/29/2019 1:00:00 AM,MIDATL,281.114
12/29/2019 6:00:00 AM,12/29/2019 1:00:00 AM,SOUTH,23.458
12/29/2019 6:00:00 AM,12/29/2019 1:00:00 AM,WEST,6033.954
12/29/2019 6:00:00 AM,12/29/2019 1:00:00 AM,RTO,6338.526
12/29/2019 6:00:00 AM,12/29/2019 1:00:00 AM,RFC,6315.068
12/29/2019 5:00:00 AM,12/29/2019 12:00:00 AM,MIDATL,292.490
12/29/2019 5:00:00 AM,12/29/2019 12:00:00 AM,SOUTH,25.294
12/29/2019 5:00:00 AM,12/29/2019 12:00:00 AM,WEST,5953.208
12/29/2019 5:00:00 AM,12/29/2019 12:00:00 AM,RTO,6270.992
12/29/2019 5:00:00 AM,12/29/2019 12:00:00 AM,RFC,6245.698
12/29/2019 4:00:00 AM,12/28/2019 11:00:00 PM,MIDATL,224.033
12/29/2019 4:00:00 AM,12/28/2019 11:00:00 PM,SOUTH,28.656
12/29/2019 4:00:00 AM,12/28/2019 11:00:00 PM,WEST,5811.456
12/29/2019 4:00:00 AM,12/28/2019 11:00:00 PM,RTO,6064.145
12/29/2019 4:00:00 AM,12/28/2019 11:00:00 PM,RFC,6035.489
12/29/2019 3:00:00 AM,12/28/2019 10:00:00 PM,MIDATL,201.482
12/29/2019 3:00:00 AM,12/28/2019 10:00:00 PM,SOUTH,22.678
12/29/2019 3:00:00 AM,12/28/2019 10:00:00 PM,WEST,5706.290
12/29/2019 3:00:00 AM,12/28/2019 10:00:00 PM,RTO,5930.450
12/29/2019 3:00:00 AM,12/28/2019 10:00:00 PM,RFC,5907.772
12/29/2019 2:00:00 AM,12/28/2019 9:00:00 PM,MIDATL,142.442
12/29/2019 2:00:00 AM,12/28/2019 9:00:00 PM,SOUTH,29.044
12/29/2019 2:00:00 AM,12/28/2019 9:00:00 PM,WEST,5840.579
12/29/2019 2:00:00 AM,12/28/2019 9:00:00 PM,RTO,6012.065
12/29/2019 2:00:00 AM,12/28/2019 9:00:00 PM,RFC,5983.021
12/29/2019 1:00:00 AM,12/28/2019 8:00:00 PM,MIDATL,86.135
12/29/2019 1:00:00 AM,12/28/2019 8:00:00 PM,SOUTH,34.381
12/29/2019 1:00:00 AM,12/28/2019 8:00:00 PM,WEST,5764.593
12/29/2019 1:00:00 AM,12/28/2019 8:00:00 PM,RTO,5885.109
12/29/2019 1:00:00 AM,12/28/2019 8:00:00 PM,RFC,5850.728
12/29/2019 12:00:00 AM,12/28/2019 7:00:00 PM,MIDATL,46.518
12/29/2019 12:00:00 AM,12/28/2019 7:00:00 PM,SOUTH,36.032
12/29/2019 12:00:00 AM,12/28/2019 7:00:00 PM,WEST,5341.790
12/29/2019 12:00:00 AM,12/28/2019 7:00:00 PM,RTO,5424.340
12/29/2019 12:00:00 AM,12/28/2019 7:00:00 PM,RFC,5388.308
12/28/2019 11:00:00 PM,12/28/2019 6:00:00 PM,MIDATL,40.455
12/28/2019 11:00:00 PM,12/28/2019 6:00:00 PM,SOUTH,34.771
12/28/2019 11:00:00 PM,12/28/2019 6:00:00 PM,WEST,4902.568
12/28/2019 11:00:00 PM,12/28/2019 6:00:00 PM,RTO,4977.794
12/28/2019 11:00:00 PM,12/28/2019 6:00:00 PM,RFC,4943.023
12/28/2019 10:00:00 PM,12/28/2019 5:00:00 PM,MIDATL,48.804
12/28/2019 10:00:00 PM,12/28/2019 5:00:00 PM,SOUTH,28.260
12/28/2019 10:00:00 PM,12/28/2019 5:00:00 PM,WEST,4259.966
12/28/2019 10:00:00 PM,12/28/2019 5:00:00 PM,RTO,4337.030
12/28/2019 10:00:00 PM,12/28/2019 5:00:00 PM,RFC,4308.770
12/28/2019 9:00:00 PM,12/28/2019 4:00:00 PM,MIDATL,30.270
12/28/2019 9:00:00 PM,12/28/2019 4:00:00 PM,SOUTH,25.403
12/28/2019 9:00:00 PM,12/28/2019 4:00:00 PM,WEST,3627.242
12/28/2019 9:00:00 PM,12/28/2019 4:00:00 PM,RTO,3682.915
12/28/2019 9:00:00 PM,12/28/2019 4:00:00 PM,RFC,3657.512
12/28/2019 8:00:00 PM,12/28/2019 3:00:00 PM,MIDATL,24.926
12/28/2019 8:00:00 PM,12/28/2019 3:00:00 PM,SOUTH,9.275
12/28/2019 8:00:00 PM,12/28/2019 3:00:00 PM,WEST,3279.636
12/28/2019 8:00:00 PM,12/28/2019 3:00:00 PM,RTO,3313.837
12/28/2019 8:00:00 PM,12/28/2019 3:00:00 PM,RFC,3304.562
12/28/2019 7:00:00 PM,12/28/2019 2:00:00 PM,MIDATL,25.124
12/28/2019 7:00:00 PM,12/28/2019 2:00:00 PM,SOUTH,1.132
12/28/2019 7:00:00 PM,12/28/2019 2:00:00 PM,WEST,2932.241
12/28/2019 7:00:00 PM,12/28/2019 2:00:00 PM,RTO,2958.497
12/28/2019 7:00:00 PM,12/28/2019 2:00:00 PM,RFC,2957.365
12/28/2019 6:00:00 PM,12/28/2019 1:00:00 PM,MIDATL,30.302
12/28/2019 6:00:00 PM,12/28/2019 1:00:00 PM,SOUTH,-0.596
12/28/2019 6:00:00 PM,12/28/2019 1:00:00 PM,WEST,2995.966
12/28/2019 6:00:00 PM,12/28/2019 1:00:00 PM,RTO,3025.672
12/28/2019 6:00:00 PM,12/28/2019 1:00:00 PM,RFC,3026.268
12/28/2019 5:00:00 PM,12/28/2019 12:00:00 PM,MIDATL,52.534
12/28/2019 5:00:00 PM,12/28/2019 12:00:00 PM,SOUTH,-0.838
12/28/2019 5:00:00 PM,12/28/2019 12:00:00 PM,WEST,2844.719
12/28/2019 5:00:00 PM,12/28/2019 12:00:00 PM,RTO,2896.415
12/28/2019 5:00:00 PM,12/28/2019 12:00:00 PM,RFC,2897.253
12/28/2019 4:00:00 PM,12/28/2019 11:00:00 AM,MIDATL,92.805
12/28/2019 4:00:00 PM,12/28/2019 11:00:00 AM,SOUTH,-0.868
12/28/2019 4:00:00 PM,12/28/2019 11:00:00 AM,WEST,3117.985
12/28/2019 4:00:00 PM,12/28/2019 11:00:00 AM,RTO,3209.922
12/28/2019 4:00:00 PM,12/28/2019 11:00:00 AM,RFC,3210.790
12/28/2019 3:00:00 PM,12/28/2019 10:00:00 AM,MIDATL,128.308
12/28/2019 3:00:00 PM,12/28/2019 10:00:00 AM,SOUTH,-0.515
12/28/2019 3:00:00 PM,12/28/2019 10:00:00 AM,WEST,3067.778
12/28/2019 3:00:00 PM,12/28/2019 10:00:00 AM,RTO,3195.571
12/28/2019 3:00:00 PM,12/28/2019 10:00:00 AM,RFC,3196.086
12/28/2019 2:00:00 PM,12/28/2019 9:00:00 AM,MIDATL,169.267
12/28/2019 2:00:00 PM,12/28/2019 9:00:00 AM,SOUTH,34.362
12/28/2019 2:00:00 PM,12/28/2019 9:00:00 AM,WEST,2710.198
12/28/2019 2:00:00 PM,12/28/2019 9:00:00 AM,RTO,2913.827
12/28/2019 2:00:00 PM,12/28/2019 9:00:00 AM,RFC,2879.465
12/28/2019 1:00:00 PM,12/28/2019 8:00:00 AM,MIDATL,190.286
12/28/2019 1:00:00 PM,12/28/2019 8:00:00 AM,SOUTH,73.805
12/28/2019 1:00:00 PM,12/28/2019 8:00:00 AM,WEST,2558.296
12/28/2019 1:00:00 PM,12/28/2019 8:00:00 AM,RTO,2822.387
12/28/2019 1:00:00 PM,12/28/2019 8:00:00 AM,RFC,2748.582
12/28/2019 12:00:00 PM,12/28/2019 7:00:00 AM,MIDATL,339.960
12/28/2019 12:00:00 PM,12/28/2019 7:00:00 AM,SOUTH,74.565
12/28/2019 12:00:00 PM,12/28/2019 7:00:00 AM,WEST,2856.979
12/28/2019 12:00:00 PM,12/28/2019 7:00:00 AM,RTO,3271.504
12/28/2019 12:00:00 PM,12/28/2019 7:00:00 AM,RFC,3196.939
12/28/2019 11:00:00 AM,12/28/2019 6:00:00 AM,MIDATL,491.688
12/28/2019 11:00:00 AM,12/28/2019 6:00:00 AM,SOUTH,75.960
12/28/2019 11:00:00 AM,12/28/2019 6:00:00 AM,WEST,2971.007
12/28/2019 11:00:00 AM,12/28/2019 6:00:00 AM,RTO,3538.655
12/28/2019 11:00:00 AM,12/28/2019 6:00:00 AM,RFC,3462.695
12/28/2019 10:00:00 AM,12/28/2019 5:00:00 AM,MIDATL,580.953
12/28/2019 10:00:00 AM,12/28/2019 5:00:00 AM,SOUTH,88.037
12/28/2019 10:00:00 AM,12/28/2019 5:00:00 AM,WEST,2736.091
12/28/2019 10:00:00 AM,12/28/2019 5:00:00 AM,RTO,3405.081
12/28/2019 10:00:00 AM,12/28/2019 5:00:00 AM,RFC,3317.044
12/28/2019 9:00:00 AM,12/28/2019 4:00:00 AM,MIDATL,567.766
12/28/2019 9:00:00 AM,12/28/2019 4:00:00 AM,SOUTH,90.482
12/28/2019 9:00:00 AM,12/28/2019 4:00:00 AM,WEST,2102.505
12/28/2019 9:00:00 AM,12/28/2019 4:00:00 AM,RTO,2760.753
12/28/2019 9:00:00 AM,12/28/2019 4:00:00 AM,RFC,2670.271
12/28/2019 8:00:00 AM,12/28/2019 3:00:00 AM,MIDATL,521.182
12/28/2019 8:00:00 AM,12/28/2019 3:00:00 AM,SOUTH,79.894
12/28/2019 8:00:00 AM,12/28/2019 3:00:00 AM,WEST,1855.329
12/28/2019 8:00:00 AM,12/28/2019 3:00:00 AM,RTO,2456.405
12/28/2019 8:00:00 AM,12/28/2019 3:00:00 AM,RFC,2376.511
12/28/2019 7:00:00 AM,12/28/2019 2:00:00 AM,MIDATL,533.898
12/28/2019 7:00:00 AM,12/28/2019 2:00:00 AM,SOUTH,97.692
12/28/2019 7:00:00 AM,12/28/2019 2:00:00 AM,WEST,1415.643
12/28/2019 7:00:00 AM,12/28/2019 2:00:00 AM,RTO,2047.233
12/28/2019 7:00:00 AM,12/28/2019 2:00:00 AM,RFC,1949.541
12/28/2019 6:00:00 AM,12/28/2019 1:00:00 AM,MIDATL,554.281
12/28/2019 6:00:00 AM,12/28/2019 1:00:00 AM,SOUTH,86.256
12/28/2019 6:00:00 AM,12/28/2019 1:00:00 AM,WEST,993.658
12/28/2019 6:00:00 AM,12/28/2019 1:00:00 AM,RTO,1634.195
12/28/2019 6:00:00 AM,12/28/2019 1:00:00 AM,RFC,1547.939
12/28/2019 5:00:00 AM,12/28/2019 12:00:00 AM,MIDATL,498.507
12/28/2019 5:00:00 AM,12/28/2019 12:00:00 AM,SOUTH,66.633
12/28/2019 5:00:00 AM,12/28/2019 12:00:00 AM,WEST,761.509
12/28/2019 5:00:00 AM,12/28/2019 12:00:00 AM,RTO,1326.649
12/28/2019 5:00:00 AM,12/28/2019 12:00:00 AM,RFC,1260.016
12/28/2019 4:00:00 AM,12/27/2019 11:00:00 PM,MIDATL,514.678
12/28/2019 4:00:00 AM,12/27/2019 11:00:00 PM,SOUTH,55.341
12/28/2019 4:00:00 AM,12/27/2019 11:00:00 PM,WEST,537.161
12/28/2019 4:00:00 AM,12/27/2019 11:00:00 PM,RTO,1107.180
12/28/2019 4:00:00 AM,12/27/2019 11:00:00 PM,RFC,1051.839
12/28/2019 3:00:00 AM,12/27/2019 10:00:00 PM,MIDATL,537.690
12/28/2019 3:00:00 AM,12/27/2019 10:00:00 PM,SOUTH,56.863
12/28/2019 3:00:00 AM,12/27/2019 10:00:00 PM,WEST,411.800
12/28/2019 3:00:00 AM,12/27/2019 10:00:00 PM,RTO,1006.353
12/28/2019 3:00:00 AM,12/27/2019 10:00:00 PM,RFC,949.490
12/28/2019 2:00:00 AM,12/27/2019 9:00:00 PM,MIDATL,485.102
12/28/2019 2:00:00 AM,12/27/2019 9:00:00 PM,SOUTH,80.664
12/28/2019 2:00:00 AM,12/27/2019 9:00:00 PM,WEST,357.804
12/28/2019 2:00:00 AM,12/27/2019 9:00:00 PM,RTO,923.570
12/28/2019 2:00:00 AM,12/27/2019 9:00:00 PM,RFC,842.906
12/28/2019 1:00:00 AM,12/27/2019 8:00:00 PM,MIDATL,443.780
12/28/2019 1:00:00 AM,12/27/2019 8:00:00 PM,SOUTH,71.173
12/28/2019 1:00:00 AM,12/27/2019 8:00:00 PM,WEST,396.402
12/28/2019 1:00:00 AM,12/27/2019 8:00:00 PM,RTO,911.355
12/28/2019 1:00:00 AM,12/27/2019 8:00:00 PM,RFC,840.182
12/28/2019 12:00:00 AM,12/27/2019 7:00:00 PM,MIDATL,434.618
12/28/2019 12:00:00 AM,12/27/2019 7:00:00 PM,SOUTH,61.916
12/28/2019 12:00:00 AM,12/27/2019 7:00:00 PM,WEST,485.108
12/28/2019 12:00:00 AM,12/27/2019 7:00:00 PM,RTO,981.642
12/28/2019 12:00:00 AM,12/27/2019 7:00:00 PM,RFC,919.726
12/27/2019 11:00:00 PM,12/27/2019 6:00:00 PM,MIDATL,447.409
12/27/2019 11:00:00 PM,12/27/2019 6:00:00 PM,SOUTH,48.785
12/27/2019 11:00:00 PM,12/27/2019 6:00:00 PM,WEST,515.793
12/27/2019 11:00:00 PM,12/27/2019 6:00:00 PM,RTO,1011.987
12/27/2019 11:00:00 PM,12/27/2019 6:00:00 PM,RFC,963.202
12/27/2019 10:00:00 PM,12/27/2019 5:00:00 PM,MIDATL,429.032
12/27/2019 10:00:00 PM,12/27/2019 5:00:00 PM,SOUTH,27.190
12/27/2019 10:00:00 PM,12/27/2019 5:00:00 PM,WEST,482.962
12/27/2019 10:00:00 PM,12/27/2019 5:00:00 PM,RTO,939.184
12/27/2019 10:00:00 PM,12/27/2019 5:00:00 PM,RFC,911.994
12/27/2019 9:00:00 PM,12/27/2019 4:00:00 PM,MIDATL,424.012
12/27/2019 9:00:00 PM,12/27/2019 4:00:00 PM,SOUTH,76.569
12/27/2019 9:00:00 PM,12/27/2019 4:00:00 PM,WEST,412.790
12/27/2019 9:00:00 PM,12/27/2019 4:00:00 PM,RTO,913.371
12/27/2019 9:00:00 PM,12/27/2019 4:00:00 PM,RFC,836.802
12/27/2019 8:00:00 PM,12/27/2019 3:00:00 PM,MIDATL,465.539
12/27/2019 8:00:00 PM,12/27/2019 3:00:00 PM,SOUTH,93.192
12/27/2019 8:00:00 PM,12/27/2019 3:00:00 PM,WEST,400.861
12/27/2019 8:00:00 PM,12/27/2019 3:00:00 PM,RTO,959.592
12/27/2019 8:00:00 PM,12/27/2019 3:00:00 PM,RFC,866.400
12/27/2019 7:00:00 PM,12/27/2019 2:00:00 PM,MIDATL,496.517
12/27/2019 7:00:00 PM,12/27/2019 2:00:00 PM,SOUTH,91.005
12/27/2019 7:00:00 PM,12/27/2019 2:00:00 PM,WEST,421.629
12/27/2019 7:00:00 PM,12/27/2019 2:00:00 PM,RTO,1009.151
12/27/2019 7:00:00 PM,12/27/2019 2:00:00 PM,RFC,918.146
12/27/2019 6:00:00 PM,12/27/2019 1:00:00 PM,MIDATL,539.713
12/27/2019 6:00:00 PM,12/27/2019 1:00:00 PM,SOUTH,85.810
12/27/2019 6:00:00 PM,12/27/2019 1:00:00 PM,WEST,540.472
12/27/2019 6:00:00 PM,12/27/2019 1:00:00 PM,RTO,1165.995
12/27/2019 6:00:00 PM,12/27/2019 1:00:00 PM,RFC,1080.185
12/27/2019 5:00:00 PM,12/27/2019 12:00:00 PM,MIDATL,534.947
12/27/2019 5:00:00 PM,12/27/2019 12:00:00 PM,SOUTH,75.585
12/27/2019 5:00:00 PM,12/27/2019 12:00:00 PM,WEST,740.388
12/27/2019 5:00:00 PM,12/27/2019 12:00:00 PM,RTO,1350.920
12/27/2019 5:00:00 PM,12/27/2019 12:00:00 PM,RFC,1275.335
12/27/2019 4:00:00 PM,12/27/2019 11:00:00 AM,MIDATL,521.953
12/27/2019 4:00:00 PM,12/27/2019 11:00:00 AM,SOUTH,82.715
12/27/2019 4:00:00 PM,12/27/2019 11:00:00 AM,WEST,1075.228
12/27/2019 4:00:00 PM,12/27/2019 11:00:00 AM,RTO,1679.896
12/27/2019 4:00:00 PM,12/27/2019 11:00:00 AM,RFC,1597.181
12/27/2019 3:00:00 PM,12/27/2019 10:00:00 AM,MIDATL,566.608
12/27/2019 3:00:00 PM,12/27/2019 10:00:00 AM,SOUTH,51.373
12/27/2019 3:00:00 PM,12/27/2019 10:00:00 AM,WEST,1530.203
12/27/2019 3:00:00 PM,12/27/2019 10:00:00 AM,RTO,2148.184
12/27/2019 3:00:00 PM,12/27/2019 10:00:00 AM,RFC,2096.811
12/27/2019 2:00:00 PM,12/27/2019 9:00:00 AM,MIDATL,589.013
12/27/2019 2:00:00 PM,12/27/2019 9:00:00 AM,SOUTH,45.480
12/27/2019 2:00:00 PM,12/27/2019 9:00:00 AM,WEST,2158.216
12/27/2019 2:00:00 PM,12/27/2019 9:00:00 AM,RTO,2792.709
12/27/2019 2:00:00 PM,12/27/2019 9:00:00 AM,RFC,2747.229
12/27/2019 1:00:00 PM,12/27/2019 8:00:00 AM,MIDATL,603.618
12/27/2019 1:00:00 PM,12/27/2019 8:00:00 AM,SOUTH,39.204
12/27/2019 1:00:00 PM,12/27/2019 8:00:00 AM,WEST,2524.539
12/27/2019 1:00:00 PM,12/27/2019 8:00:00 AM,RTO,3167.361
12/27/2019 1:00:00 PM,12/27/2019 8:00:00 AM,RFC,3128.157
12/27/2019 12:00:00 PM,12/27/2019 7:00:00 AM,MIDATL,593.477
12/27/2019 12:00:00 PM,12/27/2019 7:00:00 AM,SOUTH,24.580
12/27/2019 12:00:00 PM,12/27/2019 7:00:00 AM,WEST,2640.391
12/27/2019 12:00:00 PM,12/27/2019 7:00:00 AM,RTO,3258.448
12/27/2019 12:00:00 PM,12/27/2019 7:00:00 AM,RFC,3233.868
12/27/2019 11:00:00 AM,12/27/2019 6:00:00 AM,MIDATL,592.409
12/27/2019 11:00:00 AM,12/27/2019 6:00:00 AM,SOUTH,36.537
12/27/2019 11:00:00 AM,12/27/2019 6:00:00 AM,WEST,2843.672
12/27/2019 11:00:00 AM,12/27/2019 6:00:00 AM,RTO,3472.618
12/27/2019 11:00:00 AM,12/27/2019 6:00:00 AM,RFC,3436.081
12/27/2019 10:00:00 AM,12/27/2019 5:00:00 AM,MIDATL,573.543
12/27/2019 10:00:00 AM,12/27/2019 5:00:00 AM,SOUTH,18.023
12/27/2019 10:00:00 AM,12/27/2019 5:00:00 AM,WEST,3183.190
12/27/2019 10:00:00 AM,12/27/2019 5:00:00 AM,RTO,3774.756
12/27/2019 10:00:00 AM,12/27/2019 5:00:00 AM,RFC,3756.733
12/27/2019 9:00:00 AM,12/27/2019 4:00:00 AM,MIDATL,551.881
12/27/2019 9:00:00 AM,12/27/2019 4:00:00 AM,SOUTH,3.399
12/27/2019 9:00:00 AM,12/27/2019 4:00:00 AM,WEST,3102.004
12/27/2019 9:00:00 AM,12/27/2019 4:00:00 AM,RTO,3657.284
12/27/2019 9:00:00 AM,12/27/2019 4:00:00 AM,RFC,3653.885
12/27/2019 8:00:00 AM,12/27/2019 3:00:00 AM,MIDATL,546.084
12/27/2019 8:00:00 AM,12/27/2019 3:00:00 AM,SOUTH,6.625
12/27/2019 8:00:00 AM,12/27/2019 3:00:00 AM,WEST,2988.115
12/27/2019 8:00:00 AM,12/27/2019 3:00:00 AM,RTO,3540.824
12/27/2019 8:00:00 AM,12/27/2019 3:00:00 AM,RFC,3534.199
12/27/2019 7:00:00 AM,12/27/2019 2:00:00 AM,MIDATL,554.919
12/27/2019 7:00:00 AM,12/27/2019 2:00:00 AM,SOUTH,7.116
12/27/2019 7:00:00 AM,12/27/2019 2:00:00 AM,WEST,3149.984
12/27/2019 7:00:00 AM,12/27/2019 2:00:00 AM,RTO,3712.019
12/27/2019 7:00:00 AM,12/27/2019 2:00:00 AM,RFC,3704.903
12/27/2019 6:00:00 AM,12/27/2019 1:00:00 AM,MIDATL,550.836
12/27/2019 6:00:00 AM,12/27/2019 1:00:00 AM,SOUTH,18.370
12/27/2019 6:00:00 AM,12/27/2019 1:00:00 AM,WEST,3099.135
12/27/2019 6:00:00 AM,12/27/2019 1:00:00 AM,RTO,3668.341
12/27/2019 6:00:00 AM,12/27/2019 1:00:00 AM,RFC,3649.971
12/27/2019 5:00:00 AM,12/27/2019 12:00:00 AM,MIDATL,616.865
12/27/2019 5:00:00 AM,12/27/2019 12:00:00 AM,SOUTH,28.745
12/27/2019 5:00:00 AM,12/27/2019 12:00:00 AM,WEST,2603.694
12/27/2019 5:00:00 AM,12/27/2019 12:00:00 AM,RTO,3249.304
12/27/2019 5:00:00 AM,12/27/2019 12:00:00 AM,RFC,3220.559
12/27/2019 4:00:00 AM,12/26/2019 11:00:00 PM,MIDATL,637.628
12/27/2019 4:00:00 AM,12/26/2019 11:00:00 PM,SOUTH,31.915
12/27/2019 4:00:00 AM,12/26/2019 11:00:00 PM,WEST,2510.347
12/27/2019 4:00:00 AM,12/26/2019 11:00:00 PM,RTO,3179.890
12/27/2019 4:00:00 AM,12/26/2019 11:00:00 PM,RFC,3147.975
12/27/2019 3:00:00 AM,12/26/2019 10:00:00 PM,MIDATL,657.004
12/27/2019 3:00:00 AM,12/26/2019 10:00:00 PM,SOUTH,37.997
12/27/2019 3:00:00 AM,12/26/2019 10:00:00 PM,WEST,2390.336
12/27/2019 3:00:00 AM,12/26/2019 10:00:00 PM,RTO,3085.337
12/27/2019 3:00:00 AM,12/26/2019 10:00:00 PM,RFC,3047.340
12/27/2019 2:00:00 AM,12/26/2019 9:00:00 PM,MIDATL,635.396
12/27/2019 2:00:00 AM,12/26/2019 9:00:00 PM,SOUTH,37.974
12/27/2019 2:00:00 AM,12/26/2019 9:00:00 PM,WEST,2036.757
12/27/2019 2:00:00 AM,12/26/2019 9:00:00 PM,RTO,2710.127
12/27/2019 2:00:00 AM,12/26/2019 9:00:00 PM,RFC,2672.153
12/27/2019 1:00:00 AM,12/26/2019 8:00:00 PM,MIDATL,611.521
12/27/2019 1:00:00 AM,12/26/2019 8:00:00 PM,SOUTH,44.205
12/27/2019 1:00:00 AM,12/26/2019 8:00:00 PM,WEST,2223.199
12/27/2019 1:00:00 AM,12/26/2019 8:00:00 PM,RTO,2878.925
12/27/2019 1:00:00 AM,12/26/2019 8:00:00 PM,RFC,2834.720
12/27/2019 12:00:00 AM,12/26/2019 7:00:00 PM,MIDATL,584.123
12/27/2019 12:00:00 AM,12/26/2019 7:00:00 PM,SOUTH,43.763
12/27/2019 12:00:00 AM,12/26/2019 7:00:00 PM,WEST,2722.090
12/27/2019 12:00:00 AM,12/26/2019 7:00:00 PM,RTO,3349.976
12/27/2019 12:00:00 AM,12/26/2019 7:00:00 PM,RFC,3306.213
12/26/2019 11:00:00 PM,12/26/2019 6:00:00 PM,MIDATL,550.411
12/26/2019 11:00:00 PM,12/26/2019 6:00:00 PM,SOUTH,42.653
12/26/2019 11:00:00 PM,12/26/2019 6:00:00 PM,WEST,2474.741
12/26/2019 11:00:00 PM,12/26/2019 6:00:00 PM,RTO,3067.805
12/26/2019 11:00:00 PM,12/26/2019 6:00:00 PM,RFC,3025.152
12/26/2019 10:00:00 PM,12/26/2019 5:00:00 PM,MIDATL,482.239
12/26/2019 10:00:00 PM,12/26/2019 5:00:00 PM,SOUTH,53.919
12/26/2019 10:00:00 PM,12/26/2019 5:00:00 PM,WEST,2281.327
12/26/2019 10:00:00 PM,12/26/2019 5:00:00 PM,RTO,2817.485
12/26/2019 10:00:00 PM,12/26/2019 5:00:00 PM,RFC,2763.566
12/26/2019 9:00:00 PM,12/26/2019 4:00:00 PM,MIDATL,393.177
12/26/2019 9:00:00 PM,12/26/2019 4:00:00 PM,SOUTH,10.284
12/26/2019 9:00:00 PM,12/26/2019 4:00:00 PM,WEST,2122.285
12/26/2019 9:00:00 PM,12/26/2019 4:00:00 PM,RTO,2525.746
12/26/2019 9:00:00 PM,12/26/2019 4:00:00 PM,RFC,2515.462
12/26/2019 8:00:00 PM,12/26/2019 3:00:00 PM,MIDATL,277.057
12/26/2019 8:00:00 PM,12/26/2019 3:00:00 PM,SOUTH,-0.776
12/26/2019 8:00:00 PM,12/26/2019 3:00:00 PM,WEST,2511.982
12/26/2019 8:00:00 PM,12/26/2019 3:00:00 PM,RTO,2788.263
12/26/2019 8:00:00 PM,12/26/2019 3:00:00 PM,RFC,2789.039
12/26/2019 7:00:00 PM,12/26/2019 2:00:00 PM,MIDATL,171.932
12/26/2019 7:00:00 PM,12/26/2019 2:00:00 PM,SOUTH,-0.811
12/26/2019 7:00:00 PM,12/26/2019 2:00:00 PM,WEST,2785.380
12/26/2019 7:00:00 PM,12/26/2019 2:00:00 PM,RTO,2956.501
12/26/2019 7:00:00 PM,12/26/2019 2:00:00 PM,RFC,2957.312
12/26/2019 6:00:00 PM,12/26/2019 1:00:00 PM,MIDATL,113.954
12/26/2019 6:00:00 PM,12/26/2019 1:00:00 PM,SOUTH,-0.817
12/26/2019 6:00:00 PM,12/26/2019 1:00:00 PM,WEST,3264.329
12/26/2019 6:00:00 PM,12/26/2019 1:00:00 PM,RTO,3377.466
12/26/2019 6:00:00 PM,12/26/2019 1:00:00 PM,RFC,3378.283
12/26/2019 5:00:00 PM,12/26/2019 12:00:00 PM,MIDATL,108.210
12/26/2019 5:00:00 PM,12/26/2019 12:00:00 PM,SOUTH,-0.787
12/26/2019 5:00:00 PM,12/26/2019 12:00:00 PM,WEST,3863.467
12/26/2019 5:00:00 PM,12/26/2019 12:00:00 PM,RTO,3970.890
12/26/2019 5:00:00 PM,12/26/2019 12:00:00 PM,RFC,3971.677
12/26/2019 4:00:00 PM,12/26/2019 11:00:00 AM,MIDATL,130.597
12/26/2019 4:00:00 PM,12/26/2019 11:00:00 AM,SOUTH,-0.299
12/26/2019 4:00:00 PM,12/26/2019 11:00:00 AM,WEST,3814.365
12/26/2019 4:00:00 PM,12/26/2019 11:00:00 AM,RTO,3944.663
12/26/2019 4:00:00 PM,12/26/2019 11:00:00 AM,RFC,3944.962
12/26/2019 3:00:00 PM,12/26/2019 10:00:00 AM,MIDATL,94.233
12/26/2019 3:00:00 PM,12/26/2019 10:00:00 AM,SOUTH,4.629
12/26/2019 3:00:00 PM,12/26/2019 10:00:00 AM,WEST,4060.758
12/26/2019 3:00:00 PM,12/26/2019 10:00:00 AM,RTO,4159.620
12/26/2019 3:00:00 PM,12/26/2019 10:00:00 AM,RFC,4154.991
12/26/2019 2:00:00 PM,12/26/2019 9:00:00 AM,MIDATL,96.054
12/26/2019 2:00:00 PM,12/26/2019 9:00:00 AM,SOUTH,15.025
12/26/2019 2:00:00 PM,12/26/2019 9:00:00 AM,WEST,4864.694
12/26/2019 2:00:00 PM,12/26/2019 9:00:00 AM,RTO,4975.773
